state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
West Bengal,DARJEELING,Sugarcane,Whole Year,8.0,28.0,3118.5,106.125
West Bengal,DARJEELING,Rice (Paddy),Winter,27318.0,17.5,227.7,2.18
West Bengal,DARJEELING,Maize,Autumn,15398.0,29.5,2440.3,2.483
West Bengal,DARJEELING,Rice (Paddy),Autumn,3549.0,29.5,2440.3,2.147
West Bengal,DARJEELING,Maize,Rabi,50.0,19.5,227.7,2.6
West Bengal,DARJEELING,Wheat,Rabi,1999.0,19.5,227.7,1.673
West Bengal,DARJEELING,Maize,Summer,395.0,34.0,450.5,3.149
West Bengal,DARJEELING,Rice (Paddy),Summer,1499.0,34.0,450.5,2.272
West Bengal,DARJEELING,Sugarcane,Whole Year,3.0,28.0,3118.5,98.667
West Bengal,DARJEELING,Rice (Paddy),Winter,27250.0,17.5,227.7,2.363
West Bengal,DARJEELING,Maize,Autumn,15530.0,29.5,2440.3,2.521
West Bengal,DARJEELING,Rice (Paddy),Autumn,3451.0,29.5,2440.3,2.371
West Bengal,DARJEELING,Maize,Rabi,50.0,19.5,227.7,2.6
West Bengal,DARJEELING,Wheat,Rabi,2003.0,19.5,227.7,1.73
West Bengal,DARJEELING,Maize,Summer,480.0,34.0,450.5,3.135
West Bengal,DARJEELING,Rice (Paddy),Summer,1533.0,34.0,450.5,2.597
West Bengal,DARJEELING,Sugarcane,Whole Year,3.0,28.0,3118.5,99.0
West Bengal,DARJEELING,Rice (Paddy),Winter,27278.0,17.5,227.7,2.406
West Bengal,DARJEELING,Maize,Autumn,15654.0,29.5,2440.3,2.301
West Bengal,DARJEELING,Rice (Paddy),Autumn,3468.0,29.5,2440.3,1.863
West Bengal,DARJEELING,Maize,Rabi,60.0,19.5,227.7,3.133
West Bengal,DARJEELING,Wheat,Rabi,1993.0,19.5,227.7,2.083
West Bengal,DARJEELING,Maize,Summer,490.0,34.0,450.5,3.165
West Bengal,DARJEELING,Rice (Paddy),Summer,1579.0,34.0,450.5,2.723
West Bengal,DARJEELING,Sugarcane,Whole Year,8.0,28.0,3118.5,116.375
West Bengal,DARJEELING,Rice (Paddy),Winter,27242.0,17.5,227.7,2.224
West Bengal,DARJEELING,Maize,Autumn,15686.0,29.5,2440.3,2.306
West Bengal,DARJEELING,Rice (Paddy),Autumn,3478.0,29.5,2440.3,1.431
West Bengal,DARJEELING,Maize,Rabi,53.0,19.5,227.7,2.811
West Bengal,DARJEELING,Wheat,Rabi,1965.0,19.5,227.7,1.174
West Bengal,DARJEELING,Maize,Summer,454.0,34.0,450.5,3.156
West Bengal,DARJEELING,Rice (Paddy),Summer,1630.0,34.0,450.5,2.256
West Bengal,DARJEELING,Sugarcane,Whole Year,8.0,28.0,3118.5,104.625
West Bengal,DARJEELING,Rice (Paddy),Winter,27311.0,17.5,227.7,2.157
West Bengal,DARJEELING,Maize,Autumn,16080.0,29.5,2440.3,2.303
West Bengal,DARJEELING,Rice (Paddy),Autumn,3512.0,29.5,2440.3,1.943
West Bengal,DARJEELING,Maize,Rabi,54.0,19.5,227.7,2.889
West Bengal,DARJEELING,Wheat,Rabi,1995.0,19.5,227.7,1.426
West Bengal,DARJEELING,Maize,Summer,1350.0,34.0,450.5,3.35
West Bengal,DARJEELING,Rice (Paddy),Summer,1638.0,34.0,450.5,2.048
West Bengal,DARJEELING,Sugarcane,Whole Year,2.0,28.0,3118.5,102.5
West Bengal,DARJEELING,Rice (Paddy),Winter,27005.0,17.5,227.7,2.3
West Bengal,DARJEELING,Maize,Autumn,15563.0,29.5,2440.3,2.34
West Bengal,DARJEELING,Rice (Paddy),Autumn,3910.0,29.5,2440.3,2.086
West Bengal,DARJEELING,Maize,Rabi,55.0,19.5,227.7,2.982
West Bengal,DARJEELING,Wheat,Rabi,2055.0,19.5,227.7,1.445
West Bengal,DARJEELING,Maize,Summer,1350.0,34.0,450.5,3.35
West Bengal,DARJEELING,Rice (Paddy),Summer,1516.0,34.0,450.5,2.267
West Bengal,DARJEELING,Sugarcane,Whole Year,2.0,28.0,3118.5,107.0
West Bengal,DARJEELING,Rice (Paddy),Winter,27135.0,17.5,227.7,2.099
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,4783.0,29.5,1401.1,1.022
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,6347.0,19.5,185.2,2.472
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,17674.0,34.0,224.1,2.694
West Bengal,DINAJPUR DAKSHIN,Maize,Whole Year,37.0,28.0,1810.4,3.784
West Bengal,DINAJPUR DAKSHIN,Sugarcane,Whole Year,16.0,28.0,1810.4,74.375
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,174850.0,17.5,185.2,2.042
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,5095.0,29.5,1401.1,2.214
West Bengal,DINAJPUR DAKSHIN,Maize,Kharif,9.0,31.0,1401.1,3.333
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,7525.0,19.5,185.2,2.048
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,36514.0,34.0,224.1,3.471
West Bengal,DINAJPUR DAKSHIN,Sugarcane,Whole Year,16.0,28.0,1810.4,76.875
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,169845.0,17.5,185.2,1.916
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,9134.0,29.5,1401.1,1.72
West Bengal,DINAJPUR DAKSHIN,Maize,Kharif,1.0,31.0,1401.1,2.0
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,9153.0,19.5,185.2,2.423
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,36292.0,34.0,224.1,2.748
West Bengal,DINAJPUR DAKSHIN,Sugarcane,Whole Year,153.0,28.0,1810.4,77.529
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,171991.0,17.5,185.2,1.79
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,7353.0,29.5,1401.1,1.786
West Bengal,DINAJPUR DAKSHIN,Maize,Kharif,2.0,31.0,1401.1,5.0
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,10232.0,19.5,185.2,2.461
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,37395.0,34.0,224.1,3.108
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,165989.0,17.5,185.2,2.036
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,8958.0,29.5,1401.1,1.669
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,9535.0,19.5,185.2,2.541
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,37634.0,34.0,224.1,2.681
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,164688.0,17.5,185.2,1.88
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,8600.0,29.5,1401.1,1.41
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,9465.0,19.5,185.2,2.224
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,36812.0,34.0,224.1,2.62
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,163102.0,17.5,185.2,2.167
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,9267.0,29.5,1401.1,1.84
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,10533.0,19.5,185.2,2.122
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,37855.0,34.0,224.1,2.921
West Bengal,DINAJPUR DAKSHIN,Sugarcane,Whole Year,8.0,28.0,1810.4,74.25
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,165217.0,17.5,185.2,2.372
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,9097.0,29.5,1401.1,1.854
West Bengal,DINAJPUR DAKSHIN,Maize,Kharif,146.0,31.0,1401.1,2.089
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,9384.0,19.5,185.2,2.358
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,40173.0,34.0,224.1,2.96
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,167135.0,17.5,185.2,2.482
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,10972.0,29.5,1401.1,1.795
West Bengal,DINAJPUR DAKSHIN,Maize,Kharif,108.0,31.0,1401.1,2.065
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,9258.0,19.5,185.2,1.91
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,41368.0,34.0,224.1,2.74
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,159343.0,17.5,185.2,2.424
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,10404.0,29.5,1401.1,1.748
West Bengal,DINAJPUR DAKSHIN,Maize,Kharif,1533.0,31.0,1401.1,2.671
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,8851.0,19.5,185.2,2.476
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,42300.0,34.0,224.1,3.163
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,132407.0,17.5,185.2,2.224
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,7296.0,29.5,1401.1,2.007
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,10089.0,19.5,185.2,2.958
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,460.0,34.0,224.1,3.163
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,42674.0,34.0,224.1,2.871
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,147939.0,17.5,185.2,2.399
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,7328.0,29.5,1401.1,2.086
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,11122.0,19.5,185.2,2.898
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,359.0,34.0,224.1,3.003
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,43306.0,34.0,224.1,3.178
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,154650.0,17.5,185.2,2.254
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,5170.0,29.5,1401.1,1.684
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,11844.0,19.5,185.2,2.982
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,493.0,34.0,224.1,4.613
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,35276.0,34.0,224.1,2.677
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,149940.0,17.5,185.2,2.405
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,3571.0,29.5,1401.1,2.164
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,12644.0,19.5,185.2,3.019
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,437.0,34.0,224.1,3.666
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,34597.0,34.0,224.1,3.042
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,151578.0,17.5,185.2,2.954
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,2110.0,29.5,1401.1,2.112
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,12574.0,19.5,185.2,3.136
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,430.0,34.0,224.1,3.84
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,30807.0,34.0,224.1,2.948
West Bengal,DINAJPUR DAKSHIN,Sugarcane,Whole Year,5.0,28.0,1810.4,116.4
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,149572.0,17.5,185.2,2.502
West Bengal,DINAJPUR DAKSHIN,Maize,Autumn,172.0,29.5,1401.1,2.436
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,936.0,29.5,1401.1,1.781
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,12292.0,19.5,185.2,3.337
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,453.0,34.0,224.1,4.066
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,21908.0,34.0,224.1,3.137
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,158532.0,17.5,185.2,2.778
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,891.0,29.5,1401.1,1.847
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,12329.0,19.5,185.2,3.105
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,2182.0,34.0,224.1,4.953
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,21560.0,34.0,224.1,3.254
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,157471.0,17.5,185.2,2.813
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Autumn,884.0,29.5,1401.1,1.952
West Bengal,DINAJPUR DAKSHIN,Wheat,Rabi,13114.0,19.5,185.2,3.157
West Bengal,DINAJPUR DAKSHIN,Maize,Summer,1858.0,34.0,224.1,4.01
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Summer,16722.0,34.0,224.1,3.358
West Bengal,DINAJPUR DAKSHIN,Rice (Paddy),Winter,163582.0,17.5,185.2,2.83
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,14091.0,29.5,1401.1,1.812
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,29008.0,19.5,185.2,2.241
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,64451.0,34.0,224.1,2.654
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,449.0,28.0,1810.4,74.811
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,183150.0,17.5,185.2,1.71
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,8155.0,29.5,1401.1,0.46
West Bengal,DINAJPUR UTTAR,Maize,Kharif,30.0,31.0,1401.1,3.667
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,30479.0,19.5,185.2,1.999
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,86623.0,34.0,224.1,3.907
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,449.0,28.0,1810.4,76.971
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,174837.0,17.5,185.2,1.359
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,1004.0,29.5,1401.1,0.906
West Bengal,DINAJPUR UTTAR,Maize,Kharif,12.0,31.0,1401.1,1.667
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,33793.0,19.5,185.2,2.59
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,93249.0,34.0,224.1,2.933
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,271.0,28.0,1810.4,77.528
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,190171.0,17.5,185.2,1.541
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,844.0,29.5,1401.1,0.723
West Bengal,DINAJPUR UTTAR,Maize,Kharif,44.0,31.0,1401.1,3.182
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,37492.0,19.5,185.2,2.274
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,92386.0,34.0,224.1,3.144
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,189979.0,17.5,185.2,1.777
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,257.0,29.5,1401.1,1.089
West Bengal,DINAJPUR UTTAR,Maize,Kharif,559.0,31.0,1401.1,3.229
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,40071.0,19.5,185.2,2.031
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,93666.0,34.0,224.1,2.846
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,21.0,28.0,1810.4,83.81
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,185658.0,17.5,185.2,1.549
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,843.0,29.5,1401.1,1.482
West Bengal,DINAJPUR UTTAR,Maize,Kharif,181.0,31.0,1401.1,2.354
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,40408.0,19.5,185.2,2.045
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,95655.0,34.0,224.1,2.773
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,362.0,28.0,1810.4,65.749
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,187523.0,17.5,185.2,1.71
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,679.0,29.5,1401.1,1.61
West Bengal,DINAJPUR UTTAR,Maize,Kharif,4935.0,31.0,1401.1,4.31
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,46340.0,19.5,185.2,2.019
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,98592.0,34.0,224.1,2.781
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,196347.0,17.5,185.2,2.163
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,2343.0,29.5,1401.1,1.354
West Bengal,DINAJPUR UTTAR,Maize,Kharif,8283.0,31.0,1401.1,5.621
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,45476.0,19.5,185.2,2.295
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,88494.0,34.0,224.1,2.982
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,178332.0,17.5,185.2,2.149
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,1553.0,29.5,1401.1,1.592
West Bengal,DINAJPUR UTTAR,Maize,Kharif,9890.0,31.0,1401.1,5.234
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,38230.0,19.5,185.2,2.034
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,89269.0,34.0,224.1,2.824
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,6.0,28.0,1810.4,113.0
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,189290.0,17.5,185.2,2.313
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,2529.0,29.5,1401.1,1.323
West Bengal,DINAJPUR UTTAR,Maize,Kharif,11996.0,31.0,1401.1,5.018
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,35248.0,19.5,185.2,2.448
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,89231.0,34.0,224.1,2.957
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,20.0,28.0,1810.4,102.5
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,164541.0,17.5,185.2,1.96
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,2059.0,29.5,1401.1,1.457
West Bengal,DINAJPUR UTTAR,Maize,Kharif,2152.0,31.0,1401.1,2.309
West Bengal,DINAJPUR UTTAR,Maize,Rabi,6550.0,19.5,185.2,5.0
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,36465.0,19.5,185.2,2.694
West Bengal,DINAJPUR UTTAR,Maize,Summer,3501.0,34.0,224.1,6.5
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,93716.0,34.0,224.1,2.915
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,185328.0,17.5,185.2,2.198
West Bengal,DINAJPUR UTTAR,Maize,Autumn,2567.0,29.5,1401.1,2.82
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,2097.0,29.5,1401.1,1.554
West Bengal,DINAJPUR UTTAR,Maize,Rabi,9003.0,19.5,185.2,5.75
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,30435.0,19.5,185.2,2.486
West Bengal,DINAJPUR UTTAR,Maize,Summer,15750.0,34.0,224.1,6.025
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,94213.0,34.0,224.1,2.682
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,460.0,28.0,1810.4,106.087
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,188201.0,17.5,185.2,2.147
West Bengal,DINAJPUR UTTAR,Maize,Autumn,2729.0,29.5,1401.1,2.293
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,273.0,29.5,1401.1,1.623
West Bengal,DINAJPUR UTTAR,Maize,Rabi,11876.0,19.5,185.2,6.6
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,34354.0,19.5,185.2,2.696
West Bengal,DINAJPUR UTTAR,Maize,Summer,17535.0,34.0,224.1,6.225
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,74396.0,34.0,224.1,2.459
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,181770.0,17.5,185.2,2.066
West Bengal,DINAJPUR UTTAR,Maize,Autumn,2092.0,29.5,1401.1,2.698
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,328.0,29.5,1401.1,1.872
West Bengal,DINAJPUR UTTAR,Maize,Rabi,7400.0,19.5,185.2,5.605
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,36005.0,19.5,185.2,2.731
West Bengal,DINAJPUR UTTAR,Maize,Summer,17665.0,34.0,224.1,6.25
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,71596.0,34.0,224.1,2.62
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,966.0,28.0,1810.4,98.924
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,177585.0,17.5,185.2,2.631
West Bengal,DINAJPUR UTTAR,Maize,Autumn,3898.0,29.5,1401.1,2.267
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,277.0,29.5,1401.1,1.863
West Bengal,DINAJPUR UTTAR,Maize,Rabi,8920.0,19.5,185.2,6.069
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,36936.0,19.5,185.2,2.414
West Bengal,DINAJPUR UTTAR,Maize,Summer,17020.0,34.0,224.1,6.105
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,62032.0,34.0,224.1,3.043
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,966.0,28.0,1810.4,116.394
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,173283.0,17.5,185.2,2.577
West Bengal,DINAJPUR UTTAR,Maize,Autumn,8177.0,29.5,1401.1,2.435
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,239.0,29.5,1401.1,1.782
West Bengal,DINAJPUR UTTAR,Maize,Rabi,14000.0,19.5,185.2,5.25
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,37479.0,19.5,185.2,2.383
West Bengal,DINAJPUR UTTAR,Maize,Summer,20890.0,34.0,224.1,6.285
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,49554.0,34.0,224.1,2.758
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,958.0,28.0,1810.4,104.568
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,177035.0,17.5,185.2,2.467
West Bengal,DINAJPUR UTTAR,Maize,Autumn,9527.0,29.5,1401.1,2.777
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,658.0,29.5,1401.1,1.942
West Bengal,DINAJPUR UTTAR,Maize,Rabi,20680.0,19.5,185.2,6.115
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,37724.0,19.5,185.2,2.546
West Bengal,DINAJPUR UTTAR,Maize,Summer,25900.0,34.0,224.1,6.005
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,50081.0,34.0,224.1,2.572
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,13.0,28.0,1810.4,102.385
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,177121.0,17.5,185.2,2.399
West Bengal,DINAJPUR UTTAR,Maize,Autumn,9061.0,29.5,1401.1,2.543
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Autumn,954.0,29.5,1401.1,2.087
West Bengal,DINAJPUR UTTAR,Maize,Rabi,24800.0,19.5,185.2,6.1
West Bengal,DINAJPUR UTTAR,Wheat,Rabi,38512.0,19.5,185.2,2.327
West Bengal,DINAJPUR UTTAR,Maize,Summer,25900.0,34.0,224.1,6.13
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Summer,37599.0,34.0,224.1,3.5
West Bengal,DINAJPUR UTTAR,Sugarcane,Whole Year,425.0,28.0,1810.4,107.014
West Bengal,DINAJPUR UTTAR,Rice (Paddy),Winter,179862.0,17.5,185.2,2.592
West Bengal,HOOGHLY,Rice (Paddy),Autumn,9712.0,29.5,1067.9,2.23
West Bengal,HOOGHLY,Wheat,Rabi,1478.0,19.5,163.5,1.468
West Bengal,HOOGHLY,Rice (Paddy),Summer,91805.0,34.0,187.3,2.677
West Bengal,HOOGHLY,Sugarcane,Whole Year,99.0,28.0,1418.7,13.737
West Bengal,HOOGHLY,Rice (Paddy),Winter,190596.0,17.5,163.5,2.653
West Bengal,HOOGHLY,Rice (Paddy),Autumn,7456.0,29.5,1067.9,2.179
West Bengal,HOOGHLY,Maize,Kharif,1.0,31.0,1067.9,1.0
West Bengal,HOOGHLY,Wheat,Rabi,547.0,19.5,163.5,1.773
West Bengal,HOOGHLY,Rice (Paddy),Summer,94864.0,34.0,187.3,3.082
West Bengal,HOOGHLY,Sugarcane,Whole Year,37.0,28.0,1418.7,89.459
West Bengal,HOOGHLY,Rice (Paddy),Winter,188614.0,17.5,163.5,2.314
West Bengal,HOOGHLY,Rice (Paddy),Autumn,8627.0,29.5,1067.9,2.067
West Bengal,HOOGHLY,Wheat,Rabi,785.0,19.5,163.5,1.861
West Bengal,HOOGHLY,Rice (Paddy),Summer,112009.0,34.0,187.3,2.648
West Bengal,HOOGHLY,Rice (Paddy),Winter,191201.0,17.5,163.5,2.366
West Bengal,HOOGHLY,Rice (Paddy),Autumn,9243.0,29.5,1067.9,1.985
West Bengal,HOOGHLY,Maize,Kharif,2.0,31.0,1067.9,2.0
West Bengal,HOOGHLY,Wheat,Rabi,1567.0,19.5,163.5,2.355
West Bengal,HOOGHLY,Rice (Paddy),Summer,88894.0,34.0,187.3,2.937
West Bengal,HOOGHLY,Sugarcane,Whole Year,28.0,28.0,1418.7,71.786
West Bengal,HOOGHLY,Rice (Paddy),Winter,101162.0,17.5,163.5,2.217
West Bengal,HOOGHLY,Rice (Paddy),Autumn,6524.0,29.5,1067.9,2.485
West Bengal,HOOGHLY,Wheat,Rabi,1128.0,19.5,163.5,2.049
West Bengal,HOOGHLY,Rice (Paddy),Summer,108202.0,34.0,187.3,2.722
West Bengal,HOOGHLY,Sugarcane,Whole Year,1195.0,28.0,1418.7,98.661
West Bengal,HOOGHLY,Rice (Paddy),Winter,196336.0,17.5,163.5,2.735
West Bengal,HOOGHLY,Rice (Paddy),Autumn,7702.0,29.5,1067.9,2.416
West Bengal,HOOGHLY,Wheat,Rabi,538.0,19.5,163.5,1.452
West Bengal,HOOGHLY,Rice (Paddy),Summer,98238.0,34.0,187.3,2.506
West Bengal,HOOGHLY,Sugarcane,Whole Year,2.0,28.0,1418.7,55.5
West Bengal,HOOGHLY,Rice (Paddy),Winter,198791.0,17.5,163.5,2.586
West Bengal,HOOGHLY,Rice (Paddy),Autumn,5418.0,29.5,1067.9,2.479
West Bengal,HOOGHLY,Maize,Kharif,13.0,31.0,1067.9,1.692
West Bengal,HOOGHLY,Wheat,Rabi,483.0,19.5,163.5,2.437
West Bengal,HOOGHLY,Rice (Paddy),Summer,94846.0,34.0,187.3,2.846
West Bengal,HOOGHLY,Sugarcane,Whole Year,637.0,28.0,1418.7,70.562
West Bengal,HOOGHLY,Rice (Paddy),Winter,197954.0,17.5,163.5,2.575
