state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Haryana,Bathinda,Cotton,Kharif,18.03370385417995,30.0,481.0,1.99
Punjab,Patiala,Rice (Paddy),Kharif,49.88124770404688,29.5,704.3,3.54
Haryana,Ludhiana,Sugarcane,Kharif,21.550767401246283,25.1,1229.8,77.72
Punjab,Khanna,Wheat,Rabi,4.434383128672419,16.6,150.7,4.0
Haryana,Bathinda,Cotton,Kharif,40.43056598219862,32.4,536.1,1.87
Haryana,Ludhiana,Wheat,Rabi,31.332775248373466,20.2,195.4,4.18
Punjab,Jalandhar,Wheat,Rabi,21.209511672086425,15.7,177.1,3.73
Haryana,Samrala,Cotton,Kharif,15.611380804808647,30.9,322.7,2.55
Punjab,Ludhiana,Wheat,Rabi,45.335526864898576,16.6,106.2,3.66
Punjab,Amritsar,Cotton,Kharif,28.509368625455483,33.9,528.5,1.98
Haryana,Amritsar,Cotton,Kharif,9.478993086558917,34.6,378.2,1.68
Punjab,Khanna,Cotton,Kharif,7.930949341537193,29.5,490.4,1.46
Haryana,Amritsar,Maize,Kharif,8.302956177775108,21.6,613.2,3.29
Haryana,Phagwara,Cotton,Kharif,43.391595694538395,28.8,446.2,1.62
Punjab,Ludhiana,Wheat,Rabi,30.265334783132264,18.1,158.7,3.59
Haryana,Malerkotla,Sugarcane,Kharif,12.76634502697838,28.1,689.6,67.72
Haryana,Ludhiana,Cotton,Kharif,16.558081328044494,32.4,639.2,2.12
Punjab,Phagwara,Wheat,Rabi,39.691187416132905,21.9,174.3,3.23
Punjab,Bathinda,Wheat,Rabi,24.484970130291806,20.0,194.7,3.83
Punjab,Samrala,Rice (Paddy),Kharif,49.21100378164086,32.8,692.1,4.21
Punjab,Bathinda,Wheat,Rabi,21.422735075393568,20.7,105.8,3.45
Haryana,Patiala,Rice (Paddy),Kharif,14.236276631154066,32.6,928.4,4.2
Haryana,Ludhiana,Maize,Kharif,42.195725040479886,25.5,407.6,3.19
Haryana,Khanna,Wheat,Rabi,9.262964430191985,18.4,145.8,4.13
Haryana,Malerkotla,Wheat,Rabi,15.937416910271853,16.6,100.3,3.2
Punjab,Doraha,Maize,Kharif,12.588327498829237,23.4,423.3,3.08
Haryana,Jalandhar,Maize,Kharif,13.628920824898193,25.8,635.1,3.46
Haryana,Phagwara,Sugarcane,Kharif,49.21892454211191,20.0,786.8,71.16
Punjab,Bathinda,Maize,Kharif,22.534433178589374,24.1,617.8,3.12
Haryana,Patiala,Cotton,Kharif,44.67502103750655,37.4,313.2,1.04
Punjab,Doraha,Rice (Paddy),Kharif,38.777987412914975,28.0,878.8,4.08
Punjab,Khanna,Maize,Kharif,44.67173166620221,26.0,552.2,3.3
Haryana,Doraha,Sugarcane,Kharif,24.80026988315416,29.5,936.5,90.81
Punjab,Samrala,Cotton,Kharif,5.661998609118067,31.4,410.6,2.05
Punjab,Jalandhar,Rice (Paddy),Kharif,3.8157790222980843,32.1,931.7,4.6
Punjab,Phagwara,Cotton,Kharif,11.720000259032439,29.3,266.8,1.84
Haryana,Samrala,Rice (Paddy),Kharif,12.776118265624445,29.7,742.0,3.93
Haryana,Samrala,Maize,Kharif,32.39286764354749,26.2,567.2,3.27
Punjab,Jalandhar,Rice (Paddy),Kharif,11.183860940722472,30.3,838.6,4.24
Punjab,Doraha,Cotton,Kharif,1.865250675090119,31.1,497.0,1.87
Haryana,Patiala,Cotton,Kharif,30.988212619421326,27.5,327.9,1.31
Haryana,Amritsar,Maize,Kharif,49.42576010040092,25.3,462.7,3.03
Punjab,Samrala,Maize,Kharif,32.782440647317145,25.2,486.9,3.43
Punjab,Phagwara,Cotton,Kharif,10.99569819400224,31.9,544.0,2.22
Haryana,Ludhiana,Wheat,Rabi,40.202396924592776,19.0,189.5,3.14
Haryana,Ludhiana,Cotton,Kharif,24.49310200463741,29.3,441.8,1.88
Punjab,Bathinda,Sugarcane,Kharif,6.929246651262019,26.8,1107.1,68.74
Punjab,Bathinda,Wheat,Rabi,9.422499725658163,17.7,175.1,3.95
Haryana,Samrala,Rice (Paddy),Kharif,9.452772302566258,28.5,688.1,4.25
Haryana,Phagwara,Cotton,Kharif,8.751596039679278,30.2,413.5,1.9
Punjab,Bathinda,Cotton,Kharif,45.80819272901315,30.8,449.4,2.14
Punjab,Doraha,Rice (Paddy),Kharif,29.239589337723054,31.1,747.7,4.64
Haryana,Doraha,Rice (Paddy),Kharif,43.43133529658588,31.4,983.9,4.64
Haryana,Bathinda,Cotton,Kharif,8.291606856362879,33.8,442.7,2.11
Punjab,Bathinda,Wheat,Rabi,44.766903441357925,20.2,155.7,3.04
Haryana,Phagwara,Cotton,Kharif,16.530825132969355,28.7,515.4,1.75
Punjab,Patiala,Cotton,Kharif,17.51480084623846,34.7,465.7,2.11
Haryana,Samrala,Cotton,Kharif,31.202735011969835,33.6,529.5,2.03
Punjab,Jalandhar,Wheat,Rabi,19.33097680413164,19.3,133.0,4.02
Haryana,Patiala,Sugarcane,Kharif,29.083799063410396,35.0,992.0,60.65
Punjab,Doraha,Maize,Kharif,42.081336525127504,25.6,407.3,2.71
Punjab,Phagwara,Maize,Kharif,13.443561851381864,31.5,271.5,2.8
Punjab,Bathinda,Maize,Kharif,25.843410631075265,23.8,417.6,3.22
Haryana,Ludhiana,Wheat,Rabi,12.386651778376764,19.2,184.5,3.47
Punjab,Patiala,Rice (Paddy),Kharif,23.59744631000674,29.6,825.1,4.45
Haryana,Samrala,Sugarcane,Kharif,43.95837623053548,24.5,1289.3,84.15
Punjab,Ludhiana,Cotton,Kharif,25.6880223750484,32.4,395.0,2.18
Haryana,Samrala,Rice (Paddy),Kharif,22.983273736316974,30.5,681.9,3.77
Punjab,Ludhiana,Rice (Paddy),Kharif,4.710127958306199,31.7,1049.3,4.62
Haryana,Khanna,Wheat,Rabi,1.879858003372631,18.2,157.6,3.22
Punjab,Doraha,Maize,Kharif,37.952959389835485,29.4,735.7,3.68
Haryana,Doraha,Maize,Kharif,32.548438130674946,24.5,329.5,2.73
Punjab,Doraha,Maize,Kharif,10.204439852817728,22.7,577.8,2.59
Haryana,Bathinda,Cotton,Kharif,10.282022205177402,31.6,382.3,1.96
Haryana,Ludhiana,Maize,Kharif,17.3179305567248,27.3,371.1,2.87
Punjab,Amritsar,Maize,Kharif,41.13668392659624,27.1,501.0,2.82
Haryana,Khanna,Wheat,Rabi,9.372583426676526,14.7,147.2,3.17
Punjab,Patiala,Cotton,Kharif,32.34767876696926,32.0,574.3,2.19
Punjab,Doraha,Rice (Paddy),Kharif,33.85319169035625,30.5,625.3,3.77
Haryana,Khanna,Maize,Kharif,44.85186061374028,27.1,340.6,3.21
Haryana,Khanna,Sugarcane,Kharif,19.53466681724253,23.6,1014.9,70.86
Haryana,Patiala,Sugarcane,Kharif,6.033672987080076,25.4,932.4,73.56
Punjab,Jalandhar,Rice (Paddy),Kharif,8.41729226212283,34.6,999.1,4.09
Punjab,Samrala,Rice (Paddy),Kharif,20.51142528068964,28.8,671.3,4.06
Punjab,Doraha,Sugarcane,Kharif,43.234532128675,29.6,856.9,78.05
Punjab,Malerkotla,Rice (Paddy),Kharif,21.14195550518382,27.2,789.1,4.29
Haryana,Ludhiana,Sugarcane,Kharif,30.24163354465591,26.7,662.8,66.38
Punjab,Bathinda,Wheat,Rabi,23.587318135368747,21.3,174.4,3.03
Punjab,Samrala,Sugarcane,Kharif,41.17794791555343,29.7,1029.4,81.31
Punjab,Samrala,Wheat,Rabi,10.231370840326527,20.4,112.7,3.42
Haryana,Amritsar,Rice (Paddy),Kharif,29.935298596455265,33.4,631.5,3.56
Haryana,Samrala,Maize,Kharif,25.560929884152337,27.9,568.1,3.23
Punjab,Phagwara,Cotton,Kharif,35.971087306831706,33.3,510.6,2.13
Haryana,Bathinda,Cotton,Kharif,47.454428295646245,33.5,511.9,2.03
Haryana,Amritsar,Rice (Paddy),Kharif,36.419625824656116,31.6,806.6,4.19
Punjab,Bathinda,Rice (Paddy),Kharif,27.837676143462744,31.5,940.3,3.85
Punjab,Doraha,Rice (Paddy),Kharif,15.091104338402344,31.1,697.0,4.58
Punjab,Khanna,Rice (Paddy),Kharif,15.473084729408598,29.2,601.6,3.65
Haryana,Doraha,Rice (Paddy),Kharif,39.677780128249374,31.2,980.0,4.04
Haryana,Ludhiana,Wheat,Rabi,21.743658560437066,16.6,97.7,3.7
Punjab,Khanna,Rice (Paddy),Kharif,32.585064987539006,28.4,1137.5,4.13
Punjab,Malerkotla,Rice (Paddy),Kharif,31.68265059193089,31.1,986.8,4.2
Haryana,Khanna,Cotton,Kharif,18.06831184682949,29.2,467.7,1.93
Punjab,Patiala,Cotton,Kharif,24.666538116661766,31.5,515.1,2.19
Punjab,Malerkotla,Cotton,Kharif,37.71462729406874,29.6,381.5,1.62
Haryana,Jalandhar,Sugarcane,Kharif,2.894322735101559,29.0,792.8,74.7
Haryana,Phagwara,Rice (Paddy),Kharif,1.7220287564328682,28.8,670.8,3.64
Punjab,Bathinda,Wheat,Rabi,31.152745547332813,16.4,132.4,4.52
Punjab,Amritsar,Maize,Kharif,21.950388236264647,29.8,354.9,3.02
Punjab,Doraha,Cotton,Kharif,14.797161372231919,32.7,558.6,2.17
Punjab,Patiala,Maize,Kharif,32.72786161243917,28.8,503.3,2.73
Punjab,Jalandhar,Wheat,Rabi,27.079193107089573,17.2,202.1,3.81
Haryana,Amritsar,Rice (Paddy),Kharif,24.0681631419407,28.9,861.9,3.85
Haryana,Doraha,Wheat,Rabi,28.346509977990323,18.3,99.5,3.74
Punjab,Ludhiana,Sugarcane,Kharif,46.177808663117055,25.6,997.2,74.89
Haryana,Doraha,Sugarcane,Kharif,17.472802588998498,28.4,820.5,79.84
Punjab,Malerkotla,Maize,Kharif,14.55086914705649,28.7,535.3,3.31
Punjab,Khanna,Wheat,Rabi,20.86406157443484,22.8,217.7,2.93
Punjab,Phagwara,Cotton,Kharif,18.625298844808786,31.8,318.2,1.89
Haryana,Ludhiana,Wheat,Rabi,38.584216354724205,15.2,160.5,3.34
Haryana,Malerkotla,Wheat,Rabi,42.382560890021864,17.6,173.1,4.07
Haryana,Phagwara,Maize,Kharif,41.86871349305899,28.1,316.2,3.05
Haryana,Khanna,Sugarcane,Kharif,39.26233876283634,27.4,1244.5,69.73
Haryana,Samrala,Wheat,Rabi,2.1289339493969877,18.8,109.3,3.36
Haryana,Samrala,Cotton,Kharif,28.757413427657784,33.8,463.6,2.13
Punjab,Khanna,Wheat,Rabi,19.213103996544298,18.2,171.8,3.64
Punjab,Patiala,Wheat,Rabi,32.804385261078906,18.2,159.6,3.55
Haryana,Khanna,Maize,Kharif,39.880746151864955,22.7,609.7,3.05
Punjab,Doraha,Sugarcane,Kharif,8.681719598148884,30.8,917.3,79.6
Haryana,Doraha,Rice (Paddy),Kharif,41.171449653059426,26.7,604.9,3.77
Punjab,Samrala,Rice (Paddy),Kharif,37.556356257637226,28.9,647.9,3.7
Punjab,Jalandhar,Maize,Kharif,19.355663858355832,30.3,419.5,2.84
Haryana,Doraha,Wheat,Rabi,26.75037774989072,13.9,124.5,3.27
Punjab,Khanna,Cotton,Kharif,11.5760511273791,34.5,368.1,1.74
Haryana,Malerkotla,Sugarcane,Kharif,3.673909313902942,30.9,572.3,61.23
Punjab,Samrala,Wheat,Rabi,42.88090734290969,19.8,235.0,3.97
Punjab,Bathinda,Cotton,Kharif,9.367016265397822,34.7,460.3,2.0
Haryana,Amritsar,Wheat,Rabi,19.218282750954682,18.2,128.2,3.89
Haryana,Amritsar,Sugarcane,Kharif,25.019887261039827,28.3,1256.3,84.66
Haryana,Samrala,Cotton,Kharif,26.12915598724443,31.2,470.2,1.91
Haryana,Samrala,Rice (Paddy),Kharif,29.65461312459122,30.4,883.5,3.93
Haryana,Ludhiana,Wheat,Rabi,15.544849746543234,20.2,195.5,3.89
Haryana,Phagwara,Wheat,Rabi,29.354671013052712,16.2,148.1,3.96
Punjab,Malerkotla,Sugarcane,Kharif,6.396464978437011,22.9,1319.5,80.1
Haryana,Patiala,Sugarcane,Kharif,13.863248580054554,32.6,744.5,78.91
Haryana,Samrala,Sugarcane,Kharif,8.666583748289094,29.4,1039.0,77.39
Haryana,Phagwara,Cotton,Kharif,37.89613907649799,32.0,621.7,2.18
Haryana,Doraha,Wheat,Rabi,16.598528407112727,16.0,215.7,3.61
Punjab,Ludhiana,Maize,Kharif,32.56282931301362,26.9,637.1,3.25
Haryana,Samrala,Sugarcane,Kharif,2.12795629270987,25.1,1175.4,77.17
Haryana,Samrala,Wheat,Rabi,48.60546952111724,17.0,173.1,3.68
Haryana,Khanna,Sugarcane,Kharif,3.4246908701722427,31.1,741.7,70.4
Punjab,Doraha,Rice (Paddy),Kharif,16.695610104918213,25.6,969.0,4.0
Haryana,Doraha,Cotton,Kharif,49.959669595217676,33.0,603.5,2.16
Punjab,Patiala,Rice (Paddy),Kharif,19.365720939408526,31.6,880.7,4.46
Punjab,Doraha,Wheat,Rabi,35.639059129882135,20.0,211.9,3.54
Haryana,Samrala,Sugarcane,Kharif,43.35313172597133,27.0,984.1,76.29
Punjab,Amritsar,Cotton,Kharif,8.840344771908441,28.9,493.9,1.8
Haryana,Samrala,Cotton,Kharif,49.91894391947498,31.5,548.0,1.97
Punjab,Ludhiana,Wheat,Rabi,2.4071816835835302,15.8,128.9,3.74
Haryana,Doraha,Rice (Paddy),Kharif,43.1295595301601,29.6,771.3,3.46
Punjab,Amritsar,Cotton,Kharif,47.503141734378964,30.5,407.3,2.01
Punjab,Malerkotla,Sugarcane,Kharif,26.85545393529496,32.1,781.4,75.51
Haryana,Amritsar,Sugarcane,Kharif,5.1560645332061865,33.8,1040.5,69.24
Punjab,Ludhiana,Cotton,Kharif,30.860212561230075,33.1,351.4,2.13
Haryana,Malerkotla,Rice (Paddy),Kharif,11.879621714722171,31.0,795.3,4.71
Punjab,Bathinda,Sugarcane,Kharif,16.700920883051953,28.1,1087.7,81.75
Punjab,Jalandhar,Wheat,Rabi,2.2709794561857506,17.1,49.9,3.2
Haryana,Malerkotla,Rice (Paddy),Kharif,26.86585979680275,35.1,874.0,4.18
Haryana,Malerkotla,Sugarcane,Kharif,25.733205939093473,25.6,1127.1,75.38
Punjab,Patiala,Cotton,Kharif,18.727570734814805,33.7,269.0,1.97
Punjab,Amritsar,Wheat,Rabi,8.503275401087429,19.9,158.5,3.45
Punjab,Samrala,Maize,Kharif,17.85461954032205,24.4,694.3,3.05
Haryana,Samrala,Sugarcane,Kharif,26.27235875302024,28.8,688.3,67.15
Punjab,Ludhiana,Cotton,Kharif,8.321809871222104,29.9,460.3,2.02
Haryana,Bathinda,Sugarcane,Kharif,13.483004010740554,28.5,1024.4,72.16
Punjab,Jalandhar,Wheat,Rabi,43.0732186711077,17.8,133.2,3.29
Haryana,Phagwara,Maize,Kharif,38.552239613648425,21.3,802.4,3.24
Haryana,Samrala,Maize,Kharif,14.510390296203788,28.6,318.5,3.03
Punjab,Khanna,Wheat,Rabi,18.423133165514578,19.0,168.9,4.17
Haryana,Jalandhar,Maize,Kharif,39.18180885735713,25.7,355.0,3.1
Haryana,Jalandhar,Sugarcane,Kharif,37.207385252625535,33.8,1103.6,79.54
Haryana,Jalandhar,Sugarcane,Kharif,40.41098030669032,27.3,1278.3,71.96
Punjab,Bathinda,Cotton,Kharif,38.22816066266535,35.6,689.7,1.5
Haryana,Patiala,Wheat,Rabi,22.458501569241637,14.3,150.0,2.91
Haryana,Phagwara,Wheat,Rabi,46.7044719321838,17.4,220.0,4.19
Punjab,Patiala,Wheat,Rabi,12.886201189281937,16.0,67.0,3.51
Punjab,Amritsar,Cotton,Kharif,37.78391087019952,34.7,516.7,1.56
Haryana,Malerkotla,Maize,Kharif,26.502699291638255,22.8,546.3,3.34
Punjab,Doraha,Wheat,Rabi,32.259175595402176,18.1,100.6,3.46
Haryana,Patiala,Cotton,Kharif,29.85594229422146,33.1,508.6,1.9
Haryana,Jalandhar,Cotton,Kharif,8.734229132773109,33.0,607.6,2.1
Punjab,Jalandhar,Sugarcane,Kharif,14.942771140441124,28.4,1021.9,80.75
Haryana,Patiala,Sugarcane,Kharif,1.9183167741210814,22.3,922.6,71.85
Punjab,Patiala,Rice (Paddy),Kharif,18.752174604459285,30.1,808.3,4.38
Punjab,Amritsar,Cotton,Kharif,41.22581043804436,33.2,418.4,1.89
Haryana,Amritsar,Wheat,Rabi,41.558008844479154,20.7,134.9,3.05
Punjab,Samrala,Maize,Kharif,28.66364804150078,23.3,589.3,3.31
Punjab,Ludhiana,Rice (Paddy),Kharif,1.3364144121239825,33.8,568.0,3.94
Haryana,Doraha,Wheat,Rabi,4.645702651953284,17.3,161.3,3.56
Punjab,Ludhiana,Wheat,Rabi,26.582969000192026,17.4,184.0,3.66
Punjab,Patiala,Cotton,Kharif,10.6133831933621,24.8,578.1,0.65
Haryana,Khanna,Cotton,Kharif,21.74849295098328,31.6,264.2,1.83
Haryana,Ludhiana,Sugarcane,Kharif,25.665818460733668,25.8,1022.3,77.76
Punjab,Khanna,Sugarcane,Kharif,22.717329226454183,25.9,577.3,69.54
Haryana,Jalandhar,Sugarcane,Kharif,21.000447047820796,27.2,956.6,74.18
Haryana,Khanna,Maize,Kharif,33.50171170245757,27.5,851.6,3.31
Haryana,Malerkotla,Sugarcane,Kharif,33.1982417007018,29.3,1151.7,74.71
Haryana,Malerkotla,Rice (Paddy),Kharif,34.923026217224134,29.9,649.7,4.14
Haryana,Patiala,Cotton,Kharif,6.777313983528861,29.6,564.0,2.12
Haryana,Amritsar,Maize,Kharif,16.433609859754988,23.4,278.6,2.92
Haryana,Khanna,Maize,Kharif,44.563017130752826,27.4,636.3,3.43
Haryana,Amritsar,Maize,Kharif,46.820592596227584,22.7,626.7,2.97
Punjab,Malerkotla,Rice (Paddy),Kharif,10.538310821927533,32.6,1057.1,4.48
Haryana,Samrala,Wheat,Rabi,47.85210574059924,18.6,114.6,3.75
Punjab,Bathinda,Sugarcane,Kharif,21.69249519485333,24.5,1215.0,82.36
Haryana,Amritsar,Maize,Kharif,31.086254842156315,28.5,642.9,3.05
Punjab,Jalandhar,Rice (Paddy),Kharif,40.21313458450397,25.9,879.3,4.57
Haryana,Phagwara,Wheat,Rabi,34.66745232927283,16.6,215.2,4.12
Punjab,Doraha,Maize,Kharif,36.90537248494622,24.1,334.7,3.08
Haryana,Samrala,Rice (Paddy),Kharif,47.76751769143048,30.2,770.1,4.54
Punjab,Ludhiana,Wheat,Rabi,5.641602812667733,16.0,114.7,3.36
Punjab,Ludhiana,Cotton,Kharif,35.90383733538832,30.0,345.8,1.93
Punjab,Malerkotla,Rice (Paddy),Kharif,27.66435580413632,28.2,935.1,4.13
Haryana,Khanna,Wheat,Rabi,36.66594569053979,21.9,124.3,3.82
Haryana,Khanna,Sugarcane,Kharif,3.2961770331809803,28.5,830.0,76.55
Punjab,Ludhiana,Rice (Paddy),Kharif,15.875607666833371,28.8,665.7,3.99
Haryana,Patiala,Wheat,Rabi,19.499836716240832,16.5,132.5,3.43
Haryana,Samrala,Wheat,Rabi,8.456982346632,19.4,163.1,3.9
Haryana,Malerkotla,Sugarcane,Kharif,12.472156405010388,28.5,1169.4,84.16
Punjab,Phagwara,Sugarcane,Kharif,17.293792481024752,26.4,1004.1,68.83
Punjab,Samrala,Sugarcane,Kharif,8.52851284898966,26.2,1099.1,74.01
Haryana,Bathinda,Sugarcane,Kharif,14.941625061496635,24.9,778.0,73.44
Punjab,Phagwara,Cotton,Kharif,35.49496437853086,34.5,444.5,1.57
Haryana,Bathinda,Rice (Paddy),Kharif,28.68277069843486,30.7,1081.6,4.27
Haryana,Doraha,Wheat,Rabi,35.89101730523603,19.3,174.4,3.97
Punjab,Jalandhar,Maize,Kharif,21.263447475625288,31.4,412.6,2.9
Haryana,Doraha,Maize,Kharif,2.6389181866871687,27.0,245.4,3.12
Punjab,Doraha,Maize,Kharif,8.658223768110217,29.0,528.2,3.14
Haryana,Amritsar,Wheat,Rabi,27.649745422436787,15.6,196.6,3.38
Haryana,Khanna,Cotton,Kharif,10.432790724170536,30.5,566.2,2.02
Haryana,Doraha,Sugarcane,Kharif,39.92714029388207,28.1,1163.8,76.47
Haryana,Patiala,Rice (Paddy),Kharif,10.150780049490391,26.4,782.8,3.66
Punjab,Ludhiana,Cotton,Kharif,35.414749635339156,31.9,517.3,1.97
Haryana,Samrala,Rice (Paddy),Kharif,15.700970878248732,28.9,701.1,3.8
Haryana,Samrala,Rice (Paddy),Kharif,7.459825236163978,29.9,928.5,4.21
Haryana,Doraha,Rice (Paddy),Kharif,21.387875000295598,30.3,1038.0,4.07
Punjab,Malerkotla,Wheat,Rabi,8.280345476334265,16.5,181.3,3.04
Haryana,Samrala,Wheat,Rabi,32.12891844898098,14.6,180.3,3.52
Haryana,Patiala,Cotton,Kharif,31.109307035111026,27.9,439.2,1.81
Punjab,Amritsar,Cotton,Kharif,3.768871756066037,30.6,657.0,2.26
Haryana,Doraha,Rice (Paddy),Kharif,10.812713163204867,25.8,801.8,3.74
Haryana,Khanna,Sugarcane,Kharif,37.80622023295134,29.8,779.4,66.49
Punjab,Jalandhar,Rice (Paddy),Kharif,28.60167432766269,29.0,943.3,4.01
Punjab,Doraha,Sugarcane,Kharif,24.08433434460207,28.0,1121.9,88.51
Punjab,Malerkotla,Sugarcane,Kharif,14.730122983589018,24.9,707.5,68.38
Punjab,Patiala,Cotton,Kharif,12.613199836206613,33.6,547.8,1.89
Haryana,Ludhiana,Cotton,Kharif,29.851325871955776,30.7,379.8,1.92
Haryana,Jalandhar,Sugarcane,Kharif,12.803740801174799,28.1,738.9,67.74
Punjab,Bathinda,Maize,Kharif,8.082782908937567,27.0,445.0,3.36
Haryana,Ludhiana,Rice (Paddy),Kharif,20.82554212276964,26.3,710.2,3.72
Haryana,Patiala,Rice (Paddy),Kharif,32.48305971837958,28.5,831.1,4.2
Haryana,Jalandhar,Maize,Kharif,13.24556301815296,25.3,459.0,3.25
Punjab,Patiala,Wheat,Rabi,19.27498815593312,19.6,110.2,3.58
Haryana,Bathinda,Wheat,Rabi,6.5240416302243105,16.2,134.5,3.73
Haryana,Bathinda,Wheat,Rabi,22.930624700161957,20.6,93.3,3.34
Haryana,Phagwara,Sugarcane,Kharif,29.56741619283376,25.9,926.5,71.47
Punjab,Doraha,Wheat,Rabi,45.01225159116238,18.7,117.1,4.01
Punjab,Phagwara,Maize,Kharif,40.143824271268564,31.2,345.1,2.49
Haryana,Amritsar,Sugarcane,Kharif,32.76409430475803,34.8,1057.6,71.05
Haryana,Samrala,Maize,Kharif,41.42617369950797,28.7,506.0,2.87
Punjab,Khanna,Rice (Paddy),Kharif,26.363100247139133,30.2,745.1,4.62
Punjab,Phagwara,Cotton,Kharif,5.968302992733155,32.6,559.5,1.94
Punjab,Patiala,Rice (Paddy),Kharif,35.842132042532796,26.4,711.6,3.95
Punjab,Samrala,Sugarcane,Kharif,44.53391346039505,24.7,702.5,71.39
Haryana,Phagwara,Maize,Kharif,9.342115947074817,32.4,355.6,3.22
Punjab,Samrala,Wheat,Rabi,35.44738306912001,19.5,151.4,3.76
Haryana,Samrala,Wheat,Rabi,14.805860882634315,16.8,180.9,3.74
Haryana,Jalandhar,Cotton,Kharif,17.504956399768417,29.7,581.3,2.28
Punjab,Khanna,Wheat,Rabi,42.710621135070475,18.3,124.6,3.59
Haryana,Malerkotla,Sugarcane,Kharif,29.28081146171706,31.3,875.8,64.1
Punjab,Malerkotla,Maize,Kharif,49.80062712900406,29.5,555.4,2.78
Haryana,Jalandhar,Maize,Kharif,35.960710034803235,22.4,660.3,3.07
Haryana,Amritsar,Cotton,Kharif,2.728630170799312,30.2,689.8,2.32
Punjab,Khanna,Sugarcane,Kharif,8.729290174408627,28.8,806.7,75.68
Haryana,Amritsar,Rice (Paddy),Kharif,21.602543960894838,32.1,823.5,3.87
Punjab,Doraha,Wheat,Rabi,35.225957347972276,19.2,52.3,3.37
Haryana,Bathinda,Rice (Paddy),Kharif,37.1229593198864,28.8,727.4,3.97
Haryana,Jalandhar,Cotton,Kharif,45.42557069268105,34.4,462.2,1.97
Punjab,Doraha,Cotton,Kharif,44.47639276048539,32.7,419.4,1.93
Haryana,Samrala,Maize,Kharif,6.634976806331373,30.5,432.8,3.25
Haryana,Ludhiana,Cotton,Kharif,4.962945549880439,30.5,395.5,2.05
Haryana,Samrala,Sugarcane,Kharif,34.790561023945145,25.0,1161.4,69.85
Punjab,Phagwara,Cotton,Kharif,29.327432166591098,32.5,646.5,2.3
Haryana,Doraha,Cotton,Kharif,32.96030168998702,31.2,333.5,1.93
Haryana,Jalandhar,Maize,Kharif,37.6197119752599,21.4,604.3,3.01
Haryana,Phagwara,Maize,Kharif,6.2183572652064,25.5,354.1,2.68
Haryana,Samrala,Wheat,Rabi,16.368919023581505,18.3,180.3,3.99
Haryana,Ludhiana,Wheat,Rabi,24.996742034786802,18.7,164.6,3.37
Punjab,Phagwara,Wheat,Rabi,26.0787212071463,22.6,92.9,2.47
Haryana,Amritsar,Maize,Kharif,42.87218230261223,23.6,689.7,3.34
Punjab,Phagwara,Sugarcane,Kharif,9.987327835877435,26.6,754.2,70.31
Punjab,Doraha,Maize,Kharif,17.649310965820586,22.9,275.1,2.6
Punjab,Ludhiana,Rice (Paddy),Kharif,4.2453184348110025,32.5,790.9,3.44
Haryana,Bathinda,Cotton,Kharif,14.15713676178439,32.9,457.5,1.94
Haryana,Ludhiana,Rice (Paddy),Kharif,37.590020867328015,26.7,670.1,3.56
Punjab,Jalandhar,Cotton,Kharif,45.17908322585552,32.9,344.7,2.09
Punjab,Doraha,Maize,Kharif,8.239299594653666,24.9,409.3,3.23
Punjab,Samrala,Wheat,Rabi,19.31153212279357,21.2,154.8,3.81
Haryana,Bathinda,Sugarcane,Kharif,42.01015963953744,25.1,1058.6,81.18
Punjab,Malerkotla,Rice (Paddy),Kharif,26.061917022959186,31.9,956.9,3.87
Haryana,Amritsar,Maize,Kharif,31.71268750148318,28.2,402.6,3.04
Punjab,Phagwara,Cotton,Kharif,30.068762197600833,33.0,261.8,2.19
Haryana,Amritsar,Cotton,Kharif,42.98962796130492,31.0,545.6,2.33
Punjab,Phagwara,Sugarcane,Kharif,44.87369947970182,26.5,549.7,71.84
Punjab,Amritsar,Sugarcane,Kharif,10.141230612615434,27.3,987.3,77.36
Haryana,Samrala,Maize,Kharif,47.25104168746007,20.8,549.6,3.0
Punjab,Doraha,Rice (Paddy),Kharif,14.154660644458282,29.2,747.7,4.48
Punjab,Khanna,Sugarcane,Kharif,40.58971643075276,29.5,1040.6,71.76
Haryana,Malerkotla,Cotton,Kharif,13.906351624799274,31.3,551.9,2.16
Punjab,Samrala,Maize,Kharif,30.800139561670495,27.1,549.9,3.63
Haryana,Jalandhar,Maize,Kharif,19.373717971289366,27.1,356.6,2.87
Punjab,Amritsar,Rice (Paddy),Kharif,43.03266010059277,27.0,934.5,3.67
Punjab,Malerkotla,Maize,Kharif,1.9811951330118702,24.3,538.2,3.3
Punjab,Samrala,Cotton,Kharif,20.4726238695236,33.0,503.8,1.98
Haryana,Patiala,Rice (Paddy),Kharif,5.139453684182315,25.8,766.1,3.43
Punjab,Doraha,Rice (Paddy),Kharif,29.490345843763166,27.5,1027.8,4.86
Haryana,Jalandhar,Cotton,Kharif,15.033407900199219,30.2,573.1,2.04
Haryana,Jalandhar,Sugarcane,Kharif,3.4172722398890345,27.7,964.5,74.26
Haryana,Khanna,Maize,Kharif,25.197426992033172,21.8,614.9,2.94
Haryana,Samrala,Cotton,Kharif,9.746624816329202,32.3,481.6,1.95
Haryana,Khanna,Sugarcane,Kharif,4.315146079145199,25.4,1176.1,73.57
Haryana,Khanna,Wheat,Rabi,40.7600647414305,16.5,94.2,3.67
